ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
5075,41,26366.440811115524,0.2349487565273562,0,25,0,0,-25
5076,39,61827.07178082801,0.22192566962782403,1,236,6974,1568,8306
5077,52,24492.208182552502,0.19787512431063595,1,342,6075,1656,7389
5078,22,21609.195338251895,0.03944007011174239,1,256,7276,1967,8987
5079,60,26523.447689440065,0.15508026066705197,1,184,5277,1340,6433
5080,33,20741.709337801596,0.012041157851743239,1,436,6250,2649,8463
5081,42,21353.841116612013,0.024225105042218597,0,14,0,0,-14
5082,50,28673.13683850773,0.04318081451441227,1,1997,8093,2214,8310
5083,38,23278.26910152396,0.02113919251302121,1,185,15646,3225,18686
5084,74,29486.770576121882,0.321634621995981,1,656,9724,1442,10510
5085,46,24436.400578017397,0.024002168459506704,0,13,0,0,-13
5086,59,22384.429335189212,0.04718208448762612,1,781,5578,1702,6499
5087,59,32028.189773435468,0.04921127677776742,1,1453,12700,2253,13500
5088,43,26765.73586747674,0.06533766510559817,1,390,10452,1802,11864
5089,62,44235.02435717197,0.039361428353412255,1,277,26377,1338,27438
5090,44,49572.816865960696,0.13241986033282804,1,958,18299,1353,18694
5091,27,41846.68352902425,0.00110643895399582,1,905,8218,2462,9775
5092,72,23009.571840985755,0.16729021868597777,1,1048,15472,1602,16026
5093,74,48023.06449125043,0.03107501089420269,0,58,0,0,-58
5094,23,34448.98034127465,0.11500764734896077,1,362,6224,1671,7533
5095,18,25197.21082663433,0.09344636621455514,1,79,6700,1370,7991
5096,57,23064.06342892226,0.12138324189154213,0,11,0,0,-11
5097,21,23669.05880128562,0.0420195648698162,1,161,7063,1660,8562
5098,30,23777.96092152667,0.24209669105807707,1,1177,15767,1467,16057
5099,42,26073.471138006003,0.49825176664411536,0,23,0,0,-23
5100,21,21816.14511686821,0.004557427684065793,1,843,49239,1460,49856
5101,28,20867.1774932347,0.22562602368571563,1,163,5287,1770,6894
5102,44,24740.644135988194,0.07846192150356042,1,692,10802,1869,11979
5103,26,21093.777540813833,0.10079612030030898,0,25,0,0,-25
5104,23,22018.974623799248,0.015765409764834183,1,495,34742,1968,36215
5105,23,27017.96798979527,0.0666701564706507,1,458,5320,1815,6677
5106,41,24155.809254579974,0.14501264704949338,1,41,9148,1496,10603
5107,48,24998.245429009636,0.05074560716129249,1,225,8629,1566,9970
5108,58,23747.05116162395,0.11810436811129675,0,24,0,0,-24
5109,65,35957.42371898362,0.005303581893025191,1,213,5612,1408,6807
5110,68,23064.85427278484,0.04113698041680315,1,434,15379,1682,16627
5111,25,22240.689489059,0.26324494127092163,0,49,0,0,-49
5112,59,20599.84696745245,0.24787771542857437,1,519,5721,1556,6758
5113,33,22112.47145936496,0.01889260641529945,1,1602,10207,1612,10217
5114,26,20434.3364648831,0.08580824885519868,0,56,0,0,-56
5115,21,20925.444606219444,0.31111769719324167,0,29,0,0,-29
5116,50,42898.36078129667,0.05251409357132672,1,825,6574,1813,7562
5117,67,22305.08516967797,0.17752865844718657,1,58,5978,1598,7518
5118,50,23572.93404381976,0.26039033728467725,1,71,11258,1601,12788
5119,51,24124.55444319338,0.11223435430271476,1,348,15160,1460,16272
5120,54,52028.43568727799,0.17252749934699851,1,735,6075,1669,7009
5121,43,36029.075041813565,0.13273422815446614,1,695,99417,1421,100143
5122,42,22480.769051925967,0.10557259148265216,1,1636,5253,1777,5394
5123,41,20657.158863759614,0.028032230250682324,1,357,5964,1370,6977
5124,18,21574.76639352567,0.23807296680099557,1,398,5262,2334,7198
5125,30,22780.273884177015,0.195377597414136,1,21,26941,1642,28562
5126,23,30397.322919855254,0.09284073796334737,1,125,14958,1999,16832
5127,28,21468.57201079826,0.4456487151149643,0,62,0,0,-62
5128,24,25649.829113614745,0.07907886580610353,1,65,8763,2617,11315
5129,70,23394.854728826886,0.12573635401238437,1,428,9598,1775,10945
5130,39,23014.87656443917,0.29605116795482295,1,179,6166,2116,8103
5131,74,29614.625744959736,0.332134981430606,1,1915,14664,1735,14484
5132,19,24028.529318773282,0.04797438708794871,1,232,7825,2010,9603
5133,57,39703.15519966796,0.15139572038389099,1,223,12439,1390,13606
5134,50,27161.50739601294,0.042887681730896396,1,909,6732,1907,7730
5135,67,21459.019568096155,0.11101395069724108,1,1065,10273,2026,11234
5136,31,47694.7152076734,0.05036785891244289,1,511,11687,2118,13294
5137,29,30826.99320176341,0.23487360552373057,1,326,16468,1414,17556
5138,18,29403.698695071962,0.07870079979692758,1,912,7872,2063,9023
5139,59,23357.886732625855,0.020159691977056287,1,104,6038,1976,7910
5140,33,23439.939431083538,0.15485654069034918,1,39,6829,2711,9501
5141,24,23912.457854943106,0.004988752159827496,1,421,8357,2118,10054
5142,49,30187.315153514937,0.2926483694694238,1,86,6429,3063,9406
5143,29,20048.668142228224,0.42270448286293777,1,842,8892,3829,11879
5144,48,23322.528219294672,0.04964740677711077,0,19,0,0,-19
5145,45,29837.584635302603,0.019499391263582275,1,289,14511,1443,15665
5146,29,40421.92603136965,0.09280567188548126,1,1367,13287,3984,15904
5147,19,42620.559315693536,0.038750002402016974,1,46,12089,5581,17624
5148,64,26460.21873274957,0.07397984270639656,1,448,6647,1424,7623
5149,34,23930.091615065372,0.023385776938021702,1,572,5341,1958,6727
5150,73,26767.5018183672,0.31500088162713036,0,44,0,0,-44
5151,51,27706.67038717338,0.0667912633323581,1,644,5730,3145,8231
5152,43,25643.40004506998,0.08447820863156788,1,220,6216,1356,7352
5153,22,21298.22525212668,0.011077122942487708,0,196,0,0,-196
5154,38,22815.30638629717,0.1505235891675907,0,92,0,0,-92
5155,36,20212.10682171634,0.008726988531936071,1,53,6549,1448,7944
5156,29,23287.239191693006,0.054315503215230224,1,103,6318,1840,8055
5157,46,23545.509252690714,0.24279567696032178,0,46,0,0,-46
5158,68,28102.4676595797,0.3122153808778594,1,1285,9328,1618,9661
5159,26,29928.29746813469,0.08985292991164273,0,54,0,0,-54
5160,20,24644.728645732488,0.11568336854333418,1,71,6272,2189,8390
5161,32,20796.285179850747,0.22636585980063173,1,213,5890,2203,7880
5162,38,22682.980336777695,0.2944106547398058,0,101,0,0,-101
5163,40,22855.344368871803,0.06562758420407151,1,1059,5992,1864,6797
5164,73,27253.62513981862,0.1880904078431113,1,121,11253,1413,12545
5165,37,20855.150730859623,0.12286604885425852,1,410,7815,1364,8769
5166,57,21207.99698847158,0.00744893251327237,1,93,5938,1662,7507
5167,21,26843.50245808527,0.20420719276523225,0,117,0,0,-117
5168,35,26546.64600305416,0.16569406998055272,1,587,8960,1433,9806
5169,37,29353.252592041063,0.21703157105848533,0,13,0,0,-13
5170,25,65962.27841568031,0.029022272673334702,0,5,0,0,-5
5171,26,29702.840689890054,0.23959931572451618,0,85,0,0,-85
5172,50,31442.24206017008,0.053697887457215036,1,59,19539,2100,21580
5173,55,35397.59033611353,0.1508670977248175,0,20,0,0,-20
5174,30,30164.91723686351,0.056027449984443756,1,2023,135301,1449,134727
5175,26,33609.21560451531,0.03554553776746429,0,41,0,0,-41
5176,37,20937.81243697541,0.03575937697396141,1,1073,6573,1432,6932
5177,18,28682.499591976586,0.04493597593047706,0,71,0,0,-71
5178,39,23871.070288966886,0.05501345983477957,1,660,5362,1390,6092
5179,32,24529.399687401077,0.05929826553854066,1,512,14798,1501,15787
5180,69,23832.4679096884,0.10138760476421159,1,862,6564,1877,7579
5181,21,31679.076337976687,0.10384535010025331,0,43,0,0,-43
5182,54,25282.232585728238,0.10377341761154733,1,1140,8395,1977,9232
5183,28,116106.27538394694,0.2514126720416624,1,99,10493,1423,11817
5184,36,44695.104178228634,0.18061515890209406,1,226,9378,1561,10713
5185,70,23081.98356844802,0.07813432898140933,1,844,11730,1346,12232
5186,18,25216.081152906743,0.02008813654378562,0,10,0,0,-10
5187,29,26118.632296540814,0.31254293965287183,1,67,5603,1606,7142
5188,72,50355.88585429557,0.10962284768660996,1,138,7829,1577,9268
5189,45,20036.666348481085,0.1071733386261934,0,82,0,0,-82
5190,19,32665.131298879696,0.06266642297779901,1,2317,12832,1464,11979
5191,68,21054.582165723947,0.0051211366559044385,1,143,6093,1414,7364
5192,57,33706.494840846026,0.09950088004428903,1,740,33389,1497,34146
5193,35,24976.26426670123,0.26634287110692084,0,43,0,0,-43
5194,60,20830.664444853748,0.022285825442621112,1,535,5468,2520,7453
5195,38,28395.049851392712,0.07274754734544563,1,566,12526,1370,13330
5196,29,27520.069770120666,0.1863513930807324,1,1642,11995,12504,22857
5197,22,26674.160690406297,0.2086309769909729,1,458,5645,1726,6913
5198,24,28193.41434683165,0.03979978609569073,0,10,0,0,-10
5199,56,50784.89410496146,0.0799425113498714,1,913,5774,1404,6265
5200,45,27103.249826404655,0.1506325147460665,0,1,0,0,-1
5201,18,27446.66128344799,0.07543482393991269,1,500,7989,1558,9047
5202,49,22993.327354438883,0.0747445812792204,1,348,5494,3021,8167
5203,59,24556.467350485655,0.07154203596567413,0,32,0,0,-32
5204,39,26511.499847528175,0.0434415205864222,1,293,11703,2219,13629
5205,43,27211.14139304663,0.3822259678971845,0,45,0,0,-45
5206,36,21160.062087953575,0.17942981664274385,0,106,0,0,-106
5207,25,20121.499408408843,0.08535807662508914,0,28,0,0,-28
5208,33,28136.51985496589,0.09213437421303342,0,5,0,0,-5
5209,22,21473.689170157148,0.1928943714106542,0,4,0,0,-4
5210,66,26250.132278741374,0.0581235329055807,1,407,11050,1593,12236
5211,26,21226.716008916817,0.024201061516449674,1,345,10487,1524,11666
5212,34,44868.74354247413,0.034645828585945615,1,1269,7984,1822,8537
5213,53,24961.41246177143,0.03474766464779781,1,225,6068,1952,7795
5214,30,40033.27038199072,0.14844416970381558,0,48,0,0,-48
5215,55,24539.58369576758,0.1659555849360692,0,122,0,0,-122
5216,30,26361.293295546486,0.02674065118278915,1,1047,8002,2056,9011
5217,71,33093.167398127385,0.048710933582137905,1,1861,12037,1514,11690
5218,64,22264.468719151766,0.31947045295758475,1,2662,8150,2535,8023
5219,26,33238.714132968715,0.277988294930101,1,121,8223,2649,10751
5220,18,28834.626743380548,0.03626977730029861,1,328,9064,1348,10084
5221,63,27856.08714068585,0.09141703328330364,1,554,6427,1337,7210
5222,71,31640.557416591382,0.17869391795800157,1,242,6124,1781,7663
5223,56,35111.02712366198,0.0703286138935435,1,225,6506,1492,7773
5224,39,20074.57647418006,0.3864654106525576,1,214,14234,1697,15717
5225,26,24204.832233843263,0.0017254864685563819,1,145,24279,1526,25660
5226,61,23652.2151997115,0.0014109255343488693,1,273,13606,3259,16592
5227,70,25275.120870159953,0.09837090268235543,1,277,5347,1608,6678
5228,28,23039.79947670391,0.13734624483948807,0,34,0,0,-34
5229,36,20717.875045356166,0.20606309772096068,1,711,5401,1486,6176
5230,61,25249.610836735326,0.06221678615591835,1,359,7626,1398,8665
5231,35,20563.76971959683,0.17349837617912806,1,501,7369,2165,9033
5232,19,20042.553370020505,0.03027664612884724,1,482,8593,3442,11553
5233,67,23258.703137513312,0.025959107860955625,1,247,6639,1399,7791
5234,43,23151.989716039076,0.04044588647934543,1,554,5787,1588,6821
5235,46,20959.800317714933,0.04118178651810159,0,53,0,0,-53
5236,18,22686.125693193087,0.20232004565441927,0,105,0,0,-105
5237,33,133310.94746521304,0.010902566410585094,0,29,0,0,-29
5238,66,37324.50389815498,0.08973020957637394,1,38,6985,1535,8482
5239,31,23584.989555457913,0.13400820045314601,1,218,10283,1821,11886
5240,32,22019.239421453804,0.04540786666300813,1,515,5698,2117,7300
5241,27,36348.1041940709,0.2483398349152907,1,358,8533,1780,9955
5242,48,27601.449624963603,0.05183709325990635,1,523,6139,1568,7184
5243,36,20372.36465289056,0.008022094056866167,1,1065,67369,1493,67797
5244,48,24983.44312431177,0.11710418018955249,1,307,19885,1518,21096
5245,53,40097.03438876647,0.06549461204351417,1,85,6579,1853,8347
5246,63,25347.17557828137,0.039722293168986636,1,764,7202,2072,8510
5247,25,23766.54081709912,0.026066135738742908,1,46,8358,1414,9726
5248,39,31235.216151628123,0.12457234514283928,0,143,0,0,-143
5249,59,32247.338375021172,0.160036320177661,1,295,10799,2095,12599
5250,50,20289.599851181883,0.043252394943752596,0,11,0,0,-11
5251,26,27197.029070504694,0.008884432066833255,1,83,10325,4951,15193
5252,27,20571.558540333,0.22408704847809421,0,109,0,0,-109
5253,24,24116.806998511263,0.02061617775548972,0,139,0,0,-139
5254,70,42888.57515958955,0.04643592715713094,0,158,0,0,-158
5255,47,23521.8979869594,0.2934677573428007,1,77,8105,1518,9546
5256,29,37451.367353351976,0.023497792369468862,1,67,10467,4058,14458
5257,29,22280.415321604298,0.006262220182940314,1,1760,7150,1819,7209
5258,42,121662.51522077617,0.37864912387754024,1,532,11196,2239,12903
5259,38,56067.77012768575,0.043645144256435967,1,179,7686,1697,9204
5260,51,26428.945221981212,0.12149663621223128,1,88,8385,1995,10292
5261,40,21334.891664592473,0.07518640610632081,1,819,8928,1607,9716
5262,20,49835.765964768565,0.055507822606874,1,470,7957,1518,9005
5263,34,20767.236140031295,0.10711313314335862,1,546,6592,1346,7392
5264,46,29228.44634405001,0.11320753071385671,1,505,6507,1739,7741
5265,24,47793.24198787375,0.2171100526310251,1,1789,6031,1678,5920
5266,38,34252.23500824912,0.12089536104669228,0,31,0,0,-31
5267,63,22586.231589203544,0.10307294208417281,1,247,7157,1441,8351
5268,32,36096.02364506325,0.21417932934509148,0,5,0,0,-5
5269,55,24015.949236853856,0.05021693396784092,1,581,12213,2161,13793
5270,45,24219.803431785836,0.33436443456959114,1,296,9690,1789,11183
5271,75,20353.87897756229,0.3019811083135211,1,2217,5894,2016,5693
5272,38,21016.01838259318,0.024756710750337026,0,93,0,0,-93
5273,58,26386.06477728672,0.008388139341651401,1,1126,10242,1366,10482
5274,65,22000.21990389436,0.4613010886109915,0,85,0,0,-85
5275,21,77589.5961103388,0.15183261267731502,0,67,0,0,-67
5276,63,22158.091591589404,0.05781841361217022,1,2179,7314,2074,7209
5277,37,27974.73635662443,0.1827295121037979,1,858,10991,1374,11507
5278,29,21068.909338037643,0.015254088631459235,1,327,7454,1585,8712
5279,23,22973.58866847435,0.242796164316746,0,5,0,0,-5
5280,38,42931.32460339565,0.01842393734531193,1,104,6925,1447,8268
5281,73,21437.382250860268,0.0435729256701012,1,1541,10122,2157,10738
5282,24,23674.61793787071,0.05468723882179221,1,481,13105,2176,14800
5283,33,75266.67274644508,0.15686386759712947,0,13,0,0,-13
5284,43,22642.88482140008,0.10363964721093975,1,382,5970,1431,7019
5285,26,21266.374214220752,0.3264168174132437,1,302,8027,1458,9183
5286,27,24013.13512956898,0.107604772710385,1,262,6751,2191,8680
5287,28,23237.246253759986,0.2856746842768176,0,187,0,0,-187
5288,41,29236.49013024315,0.11347742073338518,1,342,6530,2394,8582
5289,37,41317.556898540264,0.18829036286931417,0,38,0,0,-38
5290,67,30256.7788900391,0.20811538423998274,1,109,5810,1730,7431
5291,27,38170.23951573904,0.1090405798837943,1,1776,6086,1581,5891
5292,67,26268.881938697905,0.0572749613263241,0,12,0,0,-12
5293,25,23949.16057937836,0.20875128521795958,1,650,14102,1724,15176
5294,24,22591.34772256466,0.06181745218759232,1,612,7410,1415,8213
5295,30,31789.537932369876,0.04865857836540042,1,560,8181,1594,9215
5296,32,40831.87997146111,0.05243609024545845,1,115,7010,2114,9009
5297,35,21635.424873829597,0.08821411323543792,1,71,8514,1610,10053
5298,60,33696.289270350055,0.04329982052425143,1,27,6497,1547,8017
5299,52,20561.51655437593,0.04758570721530446,1,108,7472,1774,9138
5300,31,20175.253767734823,0.2280416702617941,1,86,17058,1519,18491
5301,58,22125.367583439227,0.287953466771829,0,3,0,0,-3
5302,29,21407.92340683734,0.1558398459628614,1,474,10421,1663,11610
5303,27,29237.204023894545,0.11067459173183278,0,99,0,0,-99
5304,20,20527.736647727936,0.03612925452313602,0,1,0,0,-1
5305,30,32584.8573297247,0.1367331732369384,1,1060,6823,1956,7719
5306,42,21040.732759513176,0.0422074288132604,1,311,15379,1554,16622
5307,18,24952.459602324718,0.2087218505038975,1,74,9043,1441,10410
5308,41,51188.429979659,0.3013515383501175,0,126,0,0,-126
5309,42,22040.904060205896,0.026342551390588338,1,444,6074,1909,7539
5310,20,26645.930803238,0.1262685401327401,1,263,10617,2851,13205
5311,39,21736.7287473945,0.39467108793245753,1,1054,5516,1500,5962
5312,18,28836.011803082125,0.1631926570086967,0,31,0,0,-31
5313,29,45245.39632095046,0.01902444315078466,1,1374,5435,1408,5469
5314,22,20835.738951964348,0.09776119209212943,1,589,8970,1865,10246
5315,52,26309.290615471968,0.03199690264437418,1,348,16205,2220,18077
5316,21,35839.53820070254,0.04148096103699649,1,1395,8605,1335,8545
5317,61,108033.05745807082,0.1712623632969589,0,194,0,0,-194
5318,73,21647.522859202458,0.019238927036019756,0,93,0,0,-93
5319,35,22279.370692491604,0.0920129911903309,1,617,7379,2292,9054
5320,27,23399.00206670044,0.12380225192489297,1,795,5414,2125,6744
5321,68,22668.767581156008,0.13168181998137193,1,542,10939,2385,12782
5322,49,20499.590283746355,0.13946129876032698,1,394,6633,1591,7830
5323,31,21723.722185631286,0.1363919982210176,1,577,30154,3017,32594
5324,54,31823.759850676448,0.1291931590041329,1,191,24024,2087,25920
5325,55,25484.38342400213,0.43128743475706294,0,58,0,0,-58
5326,19,22893.953598706932,0.17407560088932697,0,75,0,0,-75
5327,60,26553.617042048634,0.026166442677977377,1,698,6284,1446,7032
5328,29,21946.76494291576,0.018629258889231032,1,280,7044,6827,13591
5329,41,26193.71236024169,0.15759750110712226,1,384,5943,1729,7288
5330,30,20315.873681086072,0.2554148537770326,0,5,0,0,-5
5331,69,28694.804949696038,0.07712535322833543,1,714,6349,2245,7880
5332,40,41721.46299440648,0.1946796739570663,1,997,6524,3394,8921
5333,68,39910.382903272024,0.20571741398446297,1,494,6902,1892,8300
5334,45,35318.071965400195,0.14272672993753216,1,129,9662,1356,10889
5335,51,22290.078676706737,0.016006860027384797,1,219,6857,1428,8066
5336,33,37548.50514845184,0.02575127164548674,1,95,18395,2086,20386
5337,35,24031.121285364185,0.06754202911644729,1,1106,12085,1384,12363
5338,42,20588.797919922246,0.1243319418934444,0,133,0,0,-133
5339,62,37015.18029712543,0.14836962592594474,1,1056,6280,1374,6598
5340,20,21922.096294944044,0.05753481054712914,1,87,7653,1530,9096
5341,20,97254.72574329958,0.04162227561202174,1,748,7779,1382,8413
5342,32,24783.701413244446,0.12512042667883594,1,171,12082,1357,13268
5343,63,71099.91245628116,0.016590012740702927,1,266,8383,1406,9523
5344,26,41676.124478114085,0.022387866974575694,1,261,5288,2314,7341
5345,55,57421.27296970401,0.0665300634459771,1,514,6451,2035,7972
5346,26,32281.174852361022,0.047956651420788914,1,421,14628,1696,15903
5347,57,20059.233672901562,0.05045266628606139,1,1707,5679,1449,5421
5348,21,24240.830574352687,0.4379670841455168,1,117,30340,1636,31859
5349,70,21443.59176067863,0.14903668381098137,0,44,0,0,-44
5350,57,32408.546779821172,0.48339142702069254,0,13,0,0,-13
5351,50,26371.69284025395,0.0635118780396452,1,801,5488,1435,6122
5352,22,22242.680530404563,0.03565881398027559,1,104,5266,1564,6726
5353,51,39125.51934536828,0.40668070654503125,1,285,6442,1978,8135
5354,33,23404.885882273593,0.026002430178130222,1,431,5631,1369,6569
5355,57,32772.413354928445,0.22424976576257455,1,313,14203,1401,15291
5356,43,32118.609461552795,0.12657808705062704,1,483,12246,1591,13354
5357,42,24432.190444056636,0.050062202663591945,1,110,7925,2609,10424
5358,48,22322.52970854131,0.21741616857445165,1,1197,10011,1587,10401
5359,63,27900.92768116884,0.29661125758834633,1,93,5842,1353,7102
5360,69,45801.14831849143,0.35914549864883133,0,50,0,0,-50
5361,66,20056.43491839721,0.03851205442795763,1,511,10280,1430,11199
5362,43,54034.498417888746,0.014747010206844147,1,60,9477,2264,11681
5363,29,22566.629728198073,0.018587379621948084,1,603,13394,2973,15764
5364,25,21347.624441525662,0.1299299257945845,1,91,5334,2426,7669
5365,41,21298.661867912546,0.08799998134665728,1,949,6726,3218,8995
5366,39,24562.960517756015,0.1114619623083739,0,22,0,0,-22
5367,47,24773.704374581223,0.0077386250918851825,1,83,66711,1769,68397
5368,36,68362.73428727343,0.0008101506805901772,1,364,62365,1515,63516
5369,39,23116.47269657511,0.35996325606689195,1,59,6439,2541,8921
5370,21,24291.263830117867,0.1951096138605832,0,40,0,0,-40
5371,32,25161.641650710506,0.3735499708504126,0,2,0,0,-2
5372,72,20146.37468809722,0.48332688473363183,1,700,6160,1622,7082
5373,46,27005.44152529559,0.04617927391633699,1,473,11729,1576,12832
5374,71,36273.35728588419,0.09426775227102278,1,689,6809,1502,7622
5375,18,23145.231913672673,0.1755901809357252,0,55,0,0,-55
5376,25,21321.049833366844,0.09205679724900874,1,1152,6922,1769,7539
5377,25,21116.904281126048,0.06401812444271374,1,14,5946,1448,7380
5378,63,23057.45396762034,0.08081183493105731,0,14,0,0,-14
5379,75,22272.61756195529,0.3788346266485674,0,14,0,0,-14
5380,69,22014.49243671152,0.16920478944779957,0,39,0,0,-39
5381,47,41720.454190883516,0.15444228289198703,1,593,8488,1440,9335
5382,26,38495.33011732526,0.23965051477549063,1,683,10126,1517,10960
5383,49,22981.122187436333,0.031875061925241734,1,295,14077,1631,15413
5384,73,27819.00300526096,0.22438025320939703,1,512,8918,1391,9797
5385,32,20893.729470306494,0.43160489096073634,0,170,0,0,-170
5386,52,28707.421567108307,0.07346035896339952,1,390,8240,2028,9878
5387,20,65768.95606561842,0.06961614159613187,1,585,7382,2759,9556
5388,19,25991.424636994238,0.055642378713367704,1,972,5555,1598,6181
5389,33,38052.113378870934,0.27481215374527723,1,1674,5449,3514,7289
5390,38,20674.926958961605,0.07870576737705973,1,553,17719,2209,19375
5391,29,23365.7824285758,0.041961252272071155,1,232,20140,1474,21382
5392,20,24192.81780531027,0.04451679180424806,1,1464,41082,1660,41278
5393,61,32517.752832844035,0.00741212002123823,1,1156,17102,1625,17571
5394,71,32163.938058319625,0.12215476138396239,1,251,24016,2313,26078
5395,69,23712.274777908005,0.06775486029090845,1,144,16546,2238,18640
5396,30,29268.6619773608,0.005963315904694499,1,746,5683,1505,6442
5397,42,22419.56245087386,0.6235731526519672,0,10,0,0,-10
5398,27,47198.823059741495,0.024550971146124048,1,387,5243,2454,7310
5399,60,30246.535302003307,0.03938107127917988,1,369,9682,1560,10873
5400,39,30901.677435293623,0.21211698907958812,1,19,16891,1603,18475
5401,37,23716.60258217518,0.09748283038794095,1,1822,10907,4915,14000
5402,28,28606.255068033384,0.01893159871945959,1,248,6117,1436,7305
5403,40,26703.106994584003,0.40034991759393335,1,69,11625,2277,13833
5404,37,41462.27264964536,0.06721066335490325,0,5,0,0,-5
5405,32,60756.06734701023,0.0641007645553285,0,116,0,0,-116
5406,70,38108.64450621457,0.008539603308615588,1,523,5647,1478,6602
5407,64,26148.523180620352,0.09305343642199838,1,212,10395,2188,12371
5408,32,35318.709678117826,0.30163219314621104,0,22,0,0,-22
5409,34,26778.232806615644,0.07538158396767855,1,548,10319,1395,11166
5410,69,22073.7802689164,0.08144795570764567,1,65,6444,2296,8675
5411,20,26507.561119703023,0.10211823720923882,0,13,0,0,-13
5412,53,22901.339508100853,0.07491936159236866,1,267,5691,1547,6971
5413,42,23245.588538494845,0.02427315424528839,1,660,15631,1385,16356
5414,23,29317.825111407677,0.20189807114999006,0,53,0,0,-53
5415,49,20272.072356555647,0.08211028484719975,1,162,6928,3253,10019
5416,20,22909.53167078442,0.13407402439553215,0,15,0,0,-15
5417,28,26015.476314523956,0.14169875685697902,0,147,0,0,-147
5418,70,20374.63043718937,0.21336175645858982,1,58,6733,2825,9500
5419,26,27815.01954924187,0.022724039987388436,1,754,6344,1675,7265
5420,21,36021.40514241887,0.15053602938180893,1,937,20403,1446,20912
5421,52,21082.181408935874,0.1288709097482133,1,599,6976,2602,8979
5422,46,45206.221562461156,0.05016147344001122,0,38,0,0,-38
5423,67,22832.65719156766,0.2439002755342041,1,578,8642,1342,9406
5424,44,28438.984192458276,0.07974570113013064,1,844,6140,1379,6675
5425,56,21908.12519769353,0.11039604678835209,1,48,10343,1761,12056
5426,54,23361.843564374492,0.026475027741877405,1,690,5422,1985,6717
5427,45,20484.062739145185,0.2818345937846209,0,130,0,0,-130
5428,36,25164.327189988046,0.03705346331832237,1,400,7615,1790,9005
5429,65,46627.47689183545,0.13507653927468566,1,50,12319,1380,13649
5430,27,28275.1601371407,0.14779313584721473,1,1628,10561,2178,11111
5431,30,21866.994708725477,0.03681454553456077,0,15,0,0,-15
5432,65,23034.44576473906,0.008656258425871833,1,1121,13673,1478,14030
5433,61,57534.48663950862,0.06757278643499179,0,106,0,0,-106
5434,32,55167.51261746181,0.13808307263040298,0,73,0,0,-73
5435,71,22783.330136502853,0.0891664164837938,1,860,5681,5688,10509
5436,74,20456.635550892814,0.32448205262125684,1,409,5511,1458,6560
5437,49,26953.4194344464,0.13700779081038914,0,19,0,0,-19
5438,56,44897.61283318954,0.024919418578245454,1,883,18790,1491,19398
5439,20,39227.72133843357,0.09900154285818219,1,226,5588,2576,7938
5440,44,24680.01456564045,0.14044069573338064,0,0,0,0,0
5441,49,61312.8911520276,0.004708998266925047,1,664,7708,1484,8528
5442,36,37454.88216546876,0.19368508333489298,1,1179,6699,2017,7537
5443,18,26832.706690450697,0.007084455468938415,1,1040,7257,1348,7565
5444,31,22716.352642588954,0.26746725540927135,1,327,7458,1981,9112
5445,46,20661.35195521409,0.061747319367913646,1,352,10193,1924,11765
5446,48,56180.683409822355,0.07404468610846648,1,403,7131,3173,9901
5447,61,21618.807727369604,0.21195626889945385,1,614,8165,1465,9016
5448,18,29873.675958257307,0.13734212704431817,1,726,10154,2979,12407
5449,60,25268.24401824724,0.037953586198590274,1,162,7391,1368,8597
5450,38,27386.2139419747,0.034657317596612926,1,199,5313,3302,8416
5451,61,24602.47312116118,0.27660239732564434,1,675,13296,1696,14317
5452,61,20753.40889910576,0.20618239341335906,0,18,0,0,-18
5453,21,24443.396150139062,0.10478085965286686,0,91,0,0,-91
5454,47,23416.958288365855,0.011858057265401671,1,198,6069,1534,7405
5455,40,44608.427804754196,0.22366986975866696,0,59,0,0,-59
5456,24,134173.8353279589,0.0062121248743396825,1,115,6013,1662,7560
5457,50,20568.05897010453,0.18266408213906496,1,162,6724,1421,7983
5458,34,32319.917807062633,0.006027985677096659,1,115,7312,2802,9999
5459,28,70301.75938819637,0.1873289031234465,1,291,6201,1408,7318
5460,33,31390.66007201158,0.1864283543099309,1,554,27032,1465,27943
5461,43,21906.703944662957,0.0163921004733035,1,404,13546,1339,14481
5462,23,28923.746500924866,0.01565522951912922,1,165,7743,1381,8959
5463,40,21894.302714682075,0.22046353222543943,1,645,14343,1367,15065
5464,18,25133.827064657125,0.031742586250016774,1,397,8887,2062,10552
5465,25,20338.405588467478,0.13169318627886706,1,363,7240,6029,12906
5466,20,21525.279345200663,0.0642468072545175,1,301,15832,1381,16912
5467,38,53258.78029948146,0.02168352313368314,1,1579,5922,1443,5786
5468,72,24923.918608163538,0.06304488993121725,1,190,7749,1665,9224
5469,31,25460.375927447556,0.16863916707712737,1,399,10263,1518,11382
5470,42,36573.92164259275,0.16667327175105054,1,664,16242,1451,17029
5471,37,22076.38192060048,0.40987261208013065,1,295,6422,1399,7526
5472,68,25466.681736878694,0.009873918160162762,1,81,7844,1435,9198
5473,70,20078.83693209517,0.03907375077933945,1,307,7492,1657,8842
5474,26,24251.99633441117,0.019647653476957936,1,425,5557,1578,6710
5475,61,22816.287759215887,0.0396027688324668,1,108,13993,12017,25902
5476,67,22217.985834755815,0.06433720293422603,0,2,0,0,-2
5477,38,26445.708884506137,0.1878632238327811,1,423,5308,2263,7148
