ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
3015,1,0,13,0,-13
3016,0,0,83,0,-83
3017,1,1,11,1477,1466
3018,1,0,54,0,-54
3019,1,0,10,0,-10
3020,1,1,3531,1364,-2167
3021,0,0,77,0,-77
3022,0,0,15,0,-15
3023,1,1,454,1518,1064
3024,0,0,35,0,-35
3025,1,0,9,0,-9
3026,1,0,24,0,-24
3027,1,1,1339,3191,1852
3028,0,0,72,0,-72
3029,0,0,4,0,-4
3030,0,0,119,0,-119
3031,1,0,21,0,-21
3032,0,0,27,0,-27
3033,1,1,806,1210,404
3034,1,0,114,0,-114
3035,1,1,1022,1643,621
3036,0,0,85,0,-85
3037,1,1,476,2077,1601
3038,0,0,22,0,-22
3039,0,0,139,0,-139
3040,1,0,58,0,-58
3041,0,0,20,0,-20
3042,1,0,10,0,-10
3043,1,1,1714,1223,-491
3044,1,0,149,0,-149
3045,0,0,31,0,-31
3046,0,0,94,0,-94
3047,1,0,7,0,-7
3048,1,0,77,0,-77
3049,0,0,14,0,-14
3050,1,1,542,1361,819
3051,1,1,446,2074,1628
3052,1,0,39,0,-39
3053,0,0,57,0,-57
3054,0,0,17,0,-17
3055,0,0,17,0,-17
3056,0,0,27,0,-27
3057,0,0,121,0,-121
3058,0,0,7,0,-7
3059,1,0,36,0,-36
3060,1,1,532,1600,1068
3061,1,0,23,0,-23
3062,0,0,37,0,-37
3063,1,1,1177,1341,164
3064,1,1,183,1217,1034
3065,0,0,7,0,-7
3066,1,1,1795,1293,-502
3067,1,0,21,0,-21
3068,1,0,0,0,0
3069,0,0,16,0,-16
3070,1,1,621,1230,609
3071,1,1,634,1318,684
3072,1,1,936,1431,495
3073,0,0,82,0,-82
3074,0,0,38,0,-38
3075,1,1,521,1974,1453
3076,1,0,13,0,-13
3077,1,0,0,0,0
3078,0,0,27,0,-27
3079,0,0,66,0,-66
3080,1,0,72,0,-72
3081,0,0,35,0,-35
3082,1,1,1332,1283,-49
3083,1,1,273,1315,1042
3084,0,0,65,0,-65
3085,0,0,13,0,-13
3086,1,1,982,1269,287
3087,1,0,2,0,-2
3088,1,1,3451,1595,-1856
3089,0,0,160,0,-160
3090,1,0,79,0,-79
3091,0,0,94,0,-94
3092,1,1,341,1953,1612
3093,0,0,5,0,-5
3094,1,1,742,1409,667
3095,1,0,0,0,0
3096,1,0,86,0,-86
3097,0,0,32,0,-32
3098,1,0,180,0,-180
3099,0,0,51,0,-51
3100,0,0,6,0,-6
3101,0,0,91,0,-91
3102,0,0,5,0,-5
3103,1,0,4,0,-4
3104,1,1,209,2171,1962
3105,0,0,10,0,-10
3106,1,0,14,0,-14
3107,1,1,332,1295,963
3108,1,0,41,0,-41
3109,0,0,91,0,-91
3110,1,0,129,0,-129
3111,1,0,5,0,-5
3112,0,0,27,0,-27
3113,0,0,0,0,0
3114,0,0,58,0,-58
3115,1,0,13,0,-13
3116,0,0,3,0,-3
3117,1,1,672,2207,1535
3118,0,0,7,0,-7
3119,1,0,60,0,-60
3120,1,1,1566,1491,-75
3121,0,0,24,0,-24
3122,1,1,124,1335,1211
3123,1,0,71,0,-71
3124,0,0,3,0,-3
3125,1,0,120,0,-120
3126,0,0,23,0,-23
3127,1,1,734,1757,1023
3128,1,1,476,1431,955
3129,0,0,6,0,-6
3130,1,0,139,0,-139
3131,0,0,1,0,-1
3132,1,1,136,1208,1072
3133,0,0,84,0,-84
3134,0,0,23,0,-23
3135,0,0,36,0,-36
3136,0,0,14,0,-14
3137,1,1,659,1242,583
3138,0,0,31,0,-31
3139,1,1,409,1848,1439
3140,1,0,10,0,-10
3141,0,0,117,0,-117
3142,0,0,239,0,-239
3143,1,1,752,1472,720
3144,0,0,248,0,-248
3145,1,1,1545,1904,359
3146,0,0,118,0,-118
3147,0,0,30,0,-30
3148,0,0,30,0,-30
3149,1,1,1010,1275,265
3150,0,0,40,0,-40
3151,1,1,332,2391,2059
3152,0,0,26,0,-26
3153,1,1,106,1302,1196
3154,0,0,48,0,-48
3155,1,0,31,0,-31
3156,1,0,20,0,-20
3157,1,1,358,1219,861
3158,0,0,25,0,-25
3159,0,0,11,0,-11
3160,1,1,379,1445,1066
3161,1,0,21,0,-21
3162,1,1,142,1725,1583
3163,0,0,78,0,-78
3164,0,0,64,0,-64
3165,1,1,119,1507,1388
3166,1,0,21,0,-21
3167,0,0,57,0,-57
3168,0,0,21,0,-21
3169,1,1,483,1891,1408
3170,1,1,300,1250,950
3171,1,1,566,1205,639
3172,0,0,11,0,-11
3173,1,0,71,0,-71
3174,1,0,28,0,-28
3175,1,0,178,0,-178
3176,1,1,1542,1553,11
3177,1,0,76,0,-76
3178,1,1,599,1917,1318
3179,0,0,65,0,-65
3180,1,0,67,0,-67
3181,1,1,356,1355,999
3182,1,0,37,0,-37
3183,1,1,1294,1220,-74
3184,0,0,24,0,-24
3185,1,0,0,0,0
3186,0,0,41,0,-41
3187,0,0,26,0,-26
3188,0,0,31,0,-31
3189,1,0,140,0,-140
3190,1,1,360,1370,1010
3191,1,0,5,0,-5
3192,1,1,1086,1638,552
3193,1,1,808,2187,1379
3194,0,0,105,0,-105
3195,1,1,335,1335,1000
3196,0,0,1,0,-1
3197,0,0,57,0,-57
3198,1,1,15,1211,1196
3199,1,0,18,0,-18
3200,0,0,34,0,-34
3201,0,0,16,0,-16
3202,1,0,5,0,-5
3203,1,0,40,0,-40
3204,1,1,528,1251,723
3205,0,0,36,0,-36
3206,0,0,3,0,-3
3207,0,0,50,0,-50
3208,1,0,46,0,-46
3209,0,0,78,0,-78
3210,0,0,178,0,-178
3211,1,1,613,2104,1491
3212,0,0,35,0,-35
3213,0,0,8,0,-8
3214,1,1,150,1614,1464
3215,1,0,54,0,-54
3216,0,0,5,0,-5
3217,0,0,0,0,0
3218,0,0,8,0,-8
3219,1,0,58,0,-58
3220,0,0,30,0,-30
3221,0,0,55,0,-55
3222,1,1,1036,1205,169
3223,1,0,5,0,-5
3224,0,0,123,0,-123
3225,1,1,272,1358,1086
3226,0,0,50,0,-50
3227,1,1,563,1270,707
3228,1,1,503,1369,866
3229,0,0,114,0,-114
3230,1,1,639,1210,571
3231,1,1,251,1272,1021
3232,1,0,122,0,-122
3233,1,1,679,1390,711
3234,1,1,90,1741,1651
3235,0,0,34,0,-34
3236,0,0,38,0,-38
3237,1,0,129,0,-129
3238,1,0,38,0,-38
3239,1,0,37,0,-37
3240,1,1,80,1346,1266
3241,0,0,40,0,-40
3242,0,0,97,0,-97
3243,0,0,38,0,-38
3244,0,0,21,0,-21
3245,1,0,16,0,-16
3246,1,1,190,1552,1362
3247,1,0,69,0,-69
3248,0,0,40,0,-40
3249,0,0,84,0,-84
3250,1,0,38,0,-38
3251,1,1,123,1660,1537
3252,1,0,116,0,-116
3253,0,0,31,0,-31
3254,0,0,158,0,-158
3255,0,0,7,0,-7
3256,1,1,289,1228,939
3257,1,0,46,0,-46
3258,0,0,248,0,-248
3259,1,0,2,0,-2
3260,0,0,10,0,-10
3261,0,0,68,0,-68
3262,0,0,42,0,-42
3263,1,0,35,0,-35
3264,0,0,20,0,-20
3265,1,0,20,0,-20
3266,0,0,40,0,-40
3267,1,1,147,1351,1204
3268,1,0,38,0,-38
3269,1,1,273,1353,1080
3270,1,0,88,0,-88
3271,0,0,70,0,-70
3272,0,0,107,0,-107
3273,0,0,61,0,-61
3274,1,0,28,0,-28
3275,0,0,102,0,-102
3276,0,0,38,0,-38
3277,0,0,91,0,-91
3278,0,0,8,0,-8
3279,1,1,406,2139,1733
3280,0,0,20,0,-20
3281,0,0,13,0,-13
3282,1,0,36,0,-36
3283,0,0,128,0,-128
3284,0,0,9,0,-9
3285,1,1,145,1210,1065
3286,1,0,219,0,-219
3287,1,0,59,0,-59
3288,1,0,38,0,-38
3289,1,1,1343,1602,259
3290,1,0,25,0,-25
3291,1,0,6,0,-6
3292,0,0,130,0,-130
3293,1,1,170,1419,1249
3294,1,0,45,0,-45
3295,1,0,56,0,-56
3296,1,0,71,0,-71
3297,1,1,995,1229,234
3298,1,1,88,1261,1173
3299,1,1,494,1366,872
3300,0,0,38,0,-38
3301,1,1,528,1424,896
3302,1,1,223,1339,1116
3303,0,0,258,0,-258
3304,0,0,0,0,0
3305,1,0,72,0,-72
3306,1,1,651,1239,588
3307,0,0,0,0,0
3308,1,0,122,0,-122
3309,1,1,205,1586,1381
3310,0,0,9,0,-9
3311,0,0,122,0,-122
3312,0,0,10,0,-10
3313,1,0,16,0,-16
3314,1,0,57,0,-57
3315,1,0,49,0,-49
3316,0,0,53,0,-53
3317,1,1,803,1226,423
3318,1,0,55,0,-55
3319,1,0,2,0,-2
3320,1,1,722,1486,764
3321,1,1,479,1425,946
3322,0,0,59,0,-59
3323,0,0,33,0,-33
3324,0,0,49,0,-49
3325,0,0,83,0,-83
3326,1,0,9,0,-9
3327,1,0,82,0,-82
3328,1,1,595,1337,742
3329,1,1,37,1623,1586
3330,0,0,11,0,-11
3331,1,1,672,2542,1870
3332,0,0,14,0,-14
3333,1,0,133,0,-133
3334,1,0,129,0,-129
3335,1,0,119,0,-119
3336,1,1,209,1433,1224
3337,0,0,14,0,-14
3338,1,0,6,0,-6
3339,1,0,51,0,-51
3340,1,1,386,1757,1371
3341,1,0,146,0,-146
3342,1,0,46,0,-46
3343,1,0,4,0,-4
3344,1,1,99,3260,3161
3345,0,0,1,0,-1
3346,0,0,192,0,-192
3347,0,0,18,0,-18
3348,1,0,17,0,-17
3349,1,1,1730,1263,-467
3350,1,1,676,1340,664
3351,1,0,131,0,-131
3352,1,0,26,0,-26
3353,0,0,5,0,-5
3354,1,0,143,0,-143
3355,0,0,34,0,-34
3356,0,0,78,0,-78
3357,1,1,220,1246,1026
3358,0,0,33,0,-33
3359,1,1,689,1240,551
3360,1,0,10,0,-10
3361,0,0,86,0,-86
3362,1,0,8,0,-8
3363,0,0,52,0,-52
3364,0,0,5,0,-5
3365,1,0,95,0,-95
3366,1,0,41,0,-41
3367,1,1,1137,2461,1324
3368,1,0,50,0,-50
3369,1,0,95,0,-95
3370,1,1,850,1454,604
3371,0,0,15,0,-15
3372,1,1,512,1326,814
3373,0,0,7,0,-7
3374,1,0,30,0,-30
3375,0,0,189,0,-189
3376,1,0,37,0,-37
3377,1,0,92,0,-92
3378,0,0,63,0,-63
3379,1,0,172,0,-172
3380,1,1,336,1344,1008
3381,1,0,80,0,-80
3382,1,0,78,0,-78
3383,1,1,2248,1221,-1027
3384,1,1,768,1395,627
3385,1,1,63,1304,1241
3386,0,0,9,0,-9
3387,1,1,1214,1352,138
3388,1,1,367,1532,1165
3389,1,0,6,0,-6
3390,1,0,19,0,-19
3391,1,0,235,0,-235
3392,1,0,23,0,-23
3393,0,0,11,0,-11
3394,1,1,419,1388,969
3395,1,0,63,0,-63
3396,0,0,21,0,-21
3397,0,0,3,0,-3
3398,0,0,0,0,0
3399,0,0,56,0,-56
3400,1,1,108,1457,1349
3401,1,1,471,1847,1376
3402,0,0,134,0,-134
3403,1,0,41,0,-41
3404,1,1,1153,1201,48
3405,1,1,70,1297,1227
3406,0,0,150,0,-150
3407,0,0,80,0,-80
3408,1,0,100,0,-100
3409,1,0,18,0,-18
3410,0,0,66,0,-66
3411,1,1,226,1310,1084
3412,1,1,74,1523,1449
3413,0,0,122,0,-122
3414,1,0,7,0,-7
3415,0,0,3,0,-3
3416,0,0,30,0,-30
3417,1,0,38,0,-38
3418,1,0,51,0,-51
3419,0,0,58,0,-58
3420,0,0,74,0,-74
3421,0,0,50,0,-50
3422,0,0,51,0,-51
3423,1,1,725,1361,636
3424,0,0,4,0,-4
3425,1,0,39,0,-39
3426,1,0,67,0,-67
3427,1,1,2862,1306,-1556
3428,0,0,4,0,-4
3429,1,1,58,1380,1322
3430,0,0,38,0,-38
3431,1,1,801,1574,773
3432,1,1,192,1457,1265
3433,1,1,131,1308,1177
3434,0,0,2,0,-2
3435,1,1,706,1215,509
3436,0,0,12,0,-12
3437,0,0,47,0,-47
3438,1,0,122,0,-122
3439,1,0,17,0,-17
3440,1,1,118,1333,1215
3441,1,0,11,0,-11
3442,0,0,133,0,-133
3443,1,0,5,0,-5
3444,0,0,4,0,-4
3445,1,1,116,1263,1147
3446,1,1,250,1415,1165
3447,1,0,10,0,-10
3448,0,0,2,0,-2
3449,1,0,35,0,-35
3450,0,0,52,0,-52
3451,1,1,111,1362,1251
3452,1,0,72,0,-72
3453,0,0,72,0,-72
3454,1,1,190,1201,1011
3455,1,1,589,1408,819
3456,1,0,63,0,-63
3457,0,0,140,0,-140
3458,1,1,1659,1534,-125
3459,1,0,50,0,-50
3460,1,1,844,1836,992
3461,0,0,44,0,-44
3462,1,1,852,1461,609
3463,0,0,92,0,-92
3464,0,0,1,0,-1
3465,1,1,96,1413,1317
3466,0,0,3,0,-3
3467,0,0,12,0,-12
3468,0,0,37,0,-37
3469,1,0,10,0,-10
3470,1,1,75,1680,1605
3471,1,1,788,2020,1232
3472,1,0,52,0,-52
3473,0,0,4,0,-4
3474,1,0,33,0,-33
3475,1,0,53,0,-53
3476,0,0,64,0,-64
3477,1,0,42,0,-42
3478,1,0,109,0,-109
3479,1,0,126,0,-126
3480,1,1,821,1214,393
3481,1,0,77,0,-77
3482,0,0,65,0,-65
3483,1,1,271,1400,1129
3484,1,0,46,0,-46
3485,0,0,6,0,-6
3486,0,0,151,0,-151
3487,1,1,133,1499,1366
3488,1,0,26,0,-26
3489,1,1,331,1229,898
3490,1,1,958,1247,289
3491,0,0,35,0,-35
3492,1,0,1,0,-1
3493,1,0,23,0,-23
3494,1,0,75,0,-75
3495,0,0,26,0,-26
3496,1,0,12,0,-12
3497,1,1,110,1244,1134
3498,1,0,6,0,-6
3499,1,0,49,0,-49
3500,1,1,435,1644,1209
3501,1,1,170,1233,1063
3502,1,0,4,0,-4
3503,1,0,15,0,-15
3504,1,1,1182,1390,208
3505,1,1,27,1257,1230
3506,1,1,1303,1217,-86
3507,1,0,47,0,-47
3508,0,0,11,0,-11
3509,0,0,53,0,-53
3510,1,0,22,0,-22
3511,0,0,158,0,-158
3512,0,0,168,0,-168
3513,1,1,813,1230,417
3514,0,0,32,0,-32
3515,1,0,24,0,-24
3516,0,0,10,0,-10
3517,0,0,16,0,-16
3518,0,0,13,0,-13
3519,1,1,482,1784,1302
3520,0,0,24,0,-24
3521,1,0,64,0,-64
3522,1,1,40,1320,1280
3523,0,0,25,0,-25
3524,1,0,32,0,-32
3525,0,0,70,0,-70
3526,0,0,15,0,-15
3527,1,0,0,0,0
3528,0,0,19,0,-19
3529,0,0,15,0,-15
3530,1,0,34,0,-34
3531,1,0,5,0,-5
3532,1,1,73,2287,2214
3533,0,0,245,0,-245
3534,0,0,20,0,-20
3535,1,0,3,0,-3
3536,0,0,111,0,-111
3537,1,1,1447,1440,-7
3538,0,0,21,0,-21
3539,0,0,29,0,-29
3540,1,1,144,1344,1200
3541,1,0,9,0,-9
3542,0,0,167,0,-167
3543,0,0,35,0,-35
3544,1,1,1409,1398,-11
3545,1,1,682,1244,562
3546,1,1,1048,1326,278
3547,0,0,1,0,-1
3548,0,0,79,0,-79
3549,0,0,10,0,-10
3550,1,1,532,2162,1630
3551,0,0,166,0,-166
3552,1,0,166,0,-166
3553,0,0,27,0,-27
3554,0,0,37,0,-37
3555,1,1,353,1511,1158
3556,1,0,1,0,-1
3557,0,0,76,0,-76
3558,1,1,216,2936,2720
3559,1,1,2399,1503,-896
3560,1,0,99,0,-99
3561,1,0,86,0,-86
3562,0,0,13,0,-13
3563,0,0,0,0,0
3564,1,1,295,1397,1102
3565,0,0,124,0,-124
3566,1,1,206,1276,1070
3567,0,0,39,0,-39
3568,1,0,0,0,0
3569,0,0,29,0,-29
3570,0,0,70,0,-70
3571,1,1,423,1206,783
3572,1,1,712,1270,558
3573,1,0,126,0,-126
3574,1,0,51,0,-51
3575,1,1,220,1748,1528
3576,1,0,108,0,-108
3577,1,1,497,1723,1226
3578,1,0,12,0,-12
3579,1,0,102,0,-102
3580,0,0,111,0,-111
3581,1,1,162,2004,1842
3582,1,0,44,0,-44
3583,1,1,322,1551,1229
3584,1,0,87,0,-87
3585,0,0,23,0,-23
3586,0,0,2,0,-2
3587,1,1,932,2770,1838
3588,1,0,31,0,-31
3589,1,0,13,0,-13
3590,1,1,959,2216,1257
3591,1,0,60,0,-60
3592,1,1,825,1547,722
3593,1,1,236,1277,1041
3594,0,0,85,0,-85
3595,0,0,2,0,-2
3596,1,0,74,0,-74
3597,0,0,36,0,-36
3598,1,0,8,0,-8
3599,0,0,1,0,-1
3600,1,0,111,0,-111
3601,1,0,0,0,0
3602,1,1,598,1611,1013
3603,1,0,72,0,-72
3604,1,0,32,0,-32
3605,0,0,34,0,-34
3606,0,0,66,0,-66
3607,0,0,142,0,-142
3608,1,1,189,1843,1654
3609,0,0,74,0,-74
3610,0,0,9,0,-9
3611,1,1,432,1329,897
3612,1,1,279,1236,957
3613,0,0,13,0,-13
3614,1,1,120,1265,1145
3615,1,0,90,0,-90
3616,1,1,264,1247,983
3617,1,1,777,1373,596
3618,1,0,2,0,-2
3619,1,0,24,0,-24
3620,1,1,508,1900,1392
3621,1,1,1620,1259,-361
3622,0,0,27,0,-27
3623,1,0,22,0,-22
3624,0,0,81,0,-81
3625,1,1,259,2337,2078
3626,1,0,64,0,-64
3627,1,1,93,2637,2544
3628,1,0,33,0,-33
3629,1,1,274,1253,979
3630,1,1,857,1230,373
3631,0,0,40,0,-40
3632,0,0,68,0,-68
3633,0,0,97,0,-97
3634,0,0,22,0,-22
3635,1,0,15,0,-15
3636,1,1,470,1662,1192
3637,1,0,36,0,-36
3638,1,0,3,0,-3
3639,1,0,43,0,-43
3640,1,1,178,1499,1321
3641,0,0,53,0,-53
3642,1,1,776,1823,1047
3643,0,0,25,0,-25
3644,0,0,0,0,0
3645,1,1,320,1543,1223
3646,0,0,22,0,-22
3647,1,1,2576,1441,-1135
3648,1,1,114,1376,1262
3649,0,0,55,0,-55
3650,0,0,0,0,0
3651,1,0,54,0,-54
3652,1,0,93,0,-93
3653,1,0,15,0,-15
3654,1,0,4,0,-4
3655,0,0,19,0,-19
3656,0,0,96,0,-96
3657,1,1,1099,1219,120
3658,1,1,118,1628,1510
3659,0,0,118,0,-118
3660,0,0,191,0,-191
3661,1,1,731,1407,676
3662,1,0,55,0,-55
3663,0,0,19,0,-19
3664,0,0,4,0,-4
3665,0,0,18,0,-18
3666,0,0,20,0,-20
3667,1,1,392,1270,878
3668,1,1,344,1251,907
3669,1,0,63,0,-63
3670,1,0,50,0,-50
3671,0,0,34,0,-34
3672,0,0,47,0,-47
3673,0,0,100,0,-100
3674,0,0,41,0,-41
3675,1,0,6,0,-6
3676,1,0,15,0,-15
3677,0,0,78,0,-78
3678,0,0,21,0,-21
3679,1,1,315,2172,1857
3680,1,0,67,0,-67
3681,1,0,31,0,-31
3682,1,0,50,0,-50
3683,0,0,14,0,-14
3684,1,0,117,0,-117
3685,0,0,1,0,-1
3686,0,0,50,0,-50
3687,0,0,89,0,-89
3688,1,0,11,0,-11
3689,1,0,16,0,-16
3690,0,0,13,0,-13
3691,1,1,607,1611,1004
3692,0,0,23,0,-23
3693,0,0,15,0,-15
3694,0,0,10,0,-10
3695,1,0,212,0,-212
3696,1,0,14,0,-14
3697,1,0,41,0,-41
3698,0,0,22,0,-22
3699,1,1,1247,1543,296
3700,1,1,215,1300,1085
3701,1,0,53,0,-53
3702,1,0,14,0,-14
3703,1,0,43,0,-43
3704,1,0,13,0,-13
3705,1,0,30,0,-30
3706,0,0,3,0,-3
3707,1,1,444,1671,1227
3708,1,1,543,2056,1513
3709,1,1,369,1877,1508
3710,0,0,53,0,-53
3711,0,0,3,0,-3
3712,1,0,0,0,0
3713,0,0,14,0,-14
3714,1,0,27,0,-27
3715,0,0,19,0,-19
3716,1,0,23,0,-23
3717,1,0,20,0,-20
3718,0,0,118,0,-118
3719,1,0,14,0,-14
3720,1,0,1,0,-1
3721,0,0,6,0,-6
3722,1,0,11,0,-11
3723,1,0,70,0,-70
3724,1,0,15,0,-15
3725,0,0,27,0,-27
3726,1,0,85,0,-85
3727,1,0,56,0,-56
3728,1,0,52,0,-52
3729,0,0,49,0,-49
3730,1,1,54,1343,1289
3731,1,0,76,0,-76
3732,1,1,404,1274,870
3733,1,1,425,1220,795
3734,1,1,457,1280,823
3735,1,0,300,0,-300
3736,0,0,47,0,-47
3737,0,0,46,0,-46
3738,0,0,11,0,-11
3739,1,1,1143,1386,243
3740,0,0,3,0,-3
3741,1,0,85,0,-85
3742,1,1,986,1247,261
3743,1,1,214,1339,1125
3744,1,0,61,0,-61
3745,0,0,4,0,-4
3746,1,0,91,0,-91
3747,1,0,1,0,-1
3748,1,1,292,1516,1224
3749,1,0,16,0,-16
3750,1,0,22,0,-22
3751,1,0,26,0,-26
3752,0,0,8,0,-8
3753,0,0,16,0,-16
3754,1,0,26,0,-26
3755,1,0,22,0,-22
3756,1,0,6,0,-6
3757,1,0,23,0,-23
3758,1,1,1373,2581,1208
3759,1,1,192,1868,1676
3760,1,1,596,1250,654
3761,1,0,94,0,-94
3762,1,0,4,0,-4
3763,1,0,92,0,-92
3764,1,1,149,1442,1293
3765,1,0,38,0,-38
3766,0,0,38,0,-38
3767,0,0,13,0,-13
3768,0,0,24,0,-24
3769,1,0,12,0,-12
3770,1,1,330,1291,961
3771,1,0,37,0,-37
3772,1,1,329,1863,1534
3773,1,0,67,0,-67
3774,1,1,159,1270,1111
3775,1,1,1466,1203,-263
3776,1,0,115,0,-115
3777,0,0,42,0,-42
3778,1,1,115,1268,1153
3779,0,0,112,0,-112
3780,1,1,389,1308,919
3781,1,0,14,0,-14
3782,0,0,16,0,-16
3783,1,0,99,0,-99
3784,0,0,120,0,-120
3785,1,1,1259,1299,40
3786,1,0,0,0,0
3787,1,1,1048,1261,213
3788,1,1,122,1296,1174
3789,1,0,41,0,-41
3790,1,1,660,1359,699
3791,1,0,21,0,-21
3792,1,0,120,0,-120
3793,1,0,21,0,-21
3794,0,0,58,0,-58
3795,1,1,28,1490,1462
3796,0,0,45,0,-45
3797,1,0,0,0,0
3798,1,0,14,0,-14
3799,1,0,0,0,0
3800,1,0,61,0,-61
3801,1,0,18,0,-18
3802,1,0,16,0,-16
3803,0,0,41,0,-41
3804,1,1,285,1262,977
3805,1,1,1094,1298,204
3806,1,1,194,3326,3132
3807,1,0,93,0,-93
3808,0,0,18,0,-18
3809,1,0,16,0,-16
3810,0,0,29,0,-29
3811,0,0,25,0,-25
3812,0,0,2,0,-2
3813,0,0,108,0,-108
3814,1,1,303,1227,924
3815,1,1,1632,1305,-327
3816,1,1,475,1451,976
3817,1,1,169,1423,1254
3818,1,0,0,0,0
3819,1,0,113,0,-113
3820,1,1,99,1307,1208
3821,1,1,355,1643,1288
3822,1,0,53,0,-53
3823,0,0,66,0,-66
3824,0,0,55,0,-55
3825,1,1,674,1385,711
3826,1,0,7,0,-7
3827,1,0,63,0,-63
3828,1,1,223,1200,977
3829,1,1,224,2037,1813
3830,1,1,122,2078,1956
3831,1,0,37,0,-37
3832,0,0,40,0,-40
3833,1,1,731,1301,570
3834,1,1,611,1598,987
3835,1,0,12,0,-12
3836,0,0,33,0,-33
3837,1,1,370,1594,1224
3838,1,0,12,0,-12
3839,1,0,4,0,-4
3840,0,0,16,0,-16
3841,0,0,36,0,-36
3842,0,0,11,0,-11
3843,1,1,987,1362,375
3844,1,0,107,0,-107
3845,0,0,129,0,-129
3846,0,0,11,0,-11
3847,1,0,61,0,-61
3848,0,0,66,0,-66
3849,0,0,40,0,-40
3850,0,0,56,0,-56
3851,0,0,54,0,-54
3852,1,0,80,0,-80
3853,0,0,33,0,-33
3854,1,0,1,0,-1
3855,1,0,89,0,-89
3856,1,0,81,0,-81
3857,1,1,145,1726,1581
3858,1,0,20,0,-20
3859,0,0,93,0,-93
3860,1,1,377,1405,1028
3861,1,1,433,1562,1129
3862,1,0,39,0,-39
3863,1,1,844,3297,2453
3864,0,0,9,0,-9
3865,0,0,59,0,-59
3866,0,0,84,0,-84
3867,1,0,297,0,-297
3868,0,0,95,0,-95
3869,0,0,98,0,-98
3870,1,0,13,0,-13
3871,0,0,26,0,-26
3872,0,0,26,0,-26
3873,1,1,494,1319,825
3874,1,0,55,0,-55
3875,1,0,68,0,-68
3876,1,1,135,2047,1912
3877,1,0,8,0,-8
3878,1,0,45,0,-45
3879,1,0,59,0,-59
3880,0,0,19,0,-19
3881,0,0,40,0,-40
3882,0,0,35,0,-35
3883,1,0,40,0,-40
3884,1,0,11,0,-11
3885,0,0,32,0,-32
3886,0,0,90,0,-90
3887,1,0,108,0,-108
3888,0,0,2,0,-2
3889,0,0,6,0,-6
3890,0,0,50,0,-50
3891,0,0,6,0,-6
3892,1,1,188,2109,1921
3893,1,1,645,1434,789
3894,1,1,454,2119,1665
3895,1,1,131,1324,1193
3896,1,1,992,1430,438
3897,1,1,144,1567,1423
3898,1,1,329,1374,1045
3899,0,0,101,0,-101
3900,1,1,206,1363,1157
3901,1,0,275,0,-275
3902,1,0,63,0,-63
3903,1,0,30,0,-30
3904,1,0,60,0,-60
3905,0,0,206,0,-206
3906,0,0,5,0,-5
3907,1,0,106,0,-106
3908,1,0,67,0,-67
3909,1,0,35,0,-35
3910,0,0,35,0,-35
3911,0,0,75,0,-75
3912,1,0,73,0,-73
3913,1,0,93,0,-93
3914,1,0,24,0,-24
3915,1,0,6,0,-6
3916,1,1,416,2980,2564
3917,1,1,14,1233,1219
3918,0,0,45,0,-45
3919,1,1,213,1559,1346
3920,0,0,0,0,0
3921,0,0,29,0,-29
3922,0,0,1,0,-1
3923,1,1,470,1539,1069
3924,1,0,33,0,-33
3925,0,0,40,0,-40
3926,0,0,35,0,-35
3927,1,0,1,0,-1
3928,1,0,42,0,-42
3929,0,0,49,0,-49
3930,0,0,103,0,-103
3931,1,1,265,1386,1121
3932,0,0,34,0,-34
3933,0,0,65,0,-65
3934,1,0,17,0,-17
3935,1,0,27,0,-27
3936,0,0,32,0,-32
3937,0,0,45,0,-45
3938,0,0,7,0,-7
3939,1,0,40,0,-40
3940,1,1,264,1260,996
3941,1,0,6,0,-6
3942,1,0,89,0,-89
3943,0,0,21,0,-21
3944,0,0,44,0,-44
3945,1,1,300,1417,1117
3946,0,0,119,0,-119
3947,0,0,88,0,-88
3948,1,0,116,0,-116
3949,1,0,6,0,-6
3950,1,0,7,0,-7
3951,1,0,54,0,-54
3952,1,1,419,1595,1176
3953,0,0,72,0,-72
3954,1,1,915,1992,1077
3955,1,0,41,0,-41
3956,0,0,147,0,-147
3957,1,1,779,2119,1340
3958,1,0,0,0,0
3959,1,0,93,0,-93
3960,1,0,65,0,-65
3961,0,0,24,0,-24
3962,1,0,44,0,-44
3963,1,1,32,1466,1434
3964,0,0,47,0,-47
3965,0,0,8,0,-8
3966,1,0,47,0,-47
3967,1,1,582,1218,636
3968,1,1,1206,1213,7
3969,0,0,3,0,-3
3970,1,1,306,2258,1952
3971,1,1,79,1490,1411
3972,1,1,980,1344,364
3973,1,1,309,1664,1355
3974,0,0,15,0,-15
3975,1,0,72,0,-72
3976,0,0,113,0,-113
3977,1,1,2250,2097,-153
3978,1,1,1989,2244,255
3979,0,0,77,0,-77
3980,1,0,97,0,-97
3981,0,0,2,0,-2
3982,1,0,118,0,-118
3983,1,1,312,1201,889
3984,1,0,28,0,-28
3985,1,0,12,0,-12
3986,1,1,632,1233,601
3987,1,0,3,0,-3
3988,1,1,142,1364,1222
3989,1,1,16,1736,1720
3990,0,0,50,0,-50
3991,0,0,11,0,-11
3992,0,0,0,0,0
3993,0,0,75,0,-75
3994,1,1,1657,1230,-427
3995,1,1,108,3077,2969
3996,0,0,245,0,-245
3997,1,0,9,0,-9
