likes,marked_as_ads,date,text
1992,0,1684139400,"📊 Пять человек выиграли Ла Лигу с «Барселоной» в качестве игрока и тренера:

◎ Хосеп Самитьер
◎ Йохан Кройф
◎ Пеп Гвардиола
◎ Луис Энрике
◉ Хави

#vkfootball"
1921,0,1684137603,"Маурисио делает камбэк в Лондон 😱

#vkfootball"
5340,0,1684135800,"Президент вместе с командой празднует как надо 😍

#vkfootball"
686,0,1684134005,"Неймар готов уйти из «ПСЖ» 😳

#vkfootball"
80,1,1684130400,"Третий сезон Winline МФЛ стартовал на Кинопоиске! И посмотреть его можно с подпиской Яндекс Плюс — доступны все матчи регулярки, плей-офф и даже пресс-конференции.

Более того, каждые выходные подписчиков Плюса будет ждать эксклюзивный матч, который можно посмотреть в прямом эфире только на Кинопоиске. Встречаемся в разделе «Спорт»: https://clck.ru/34GyH3

Нет подписки Яндекс Плюс? Держите промокод MFL2023 на 90 дней для новых пользователей и смотри на любимые команды с комфортом: https://clck.ru/34GyLw

А чтобы было еще уютнее, держите промокод на скидку в 200 рублей при первом заказе в Яндекс.Еде от 1000 рублей — EDAMFL."
1775,0,1684098276,"Игровой день подошел к концу!

#vkfootball"
13098,0,1684097965,"«БАРСЕЛОНА» — ЧЕМПИОН ИСПАНИИ СЕЗОНА 2022/23

#vkfootball"
8237,0,1684097564,"«Барса» громит «Эспаньол» и досрочно становится чемпионом Испании! 🥳

#vkfootball"
2565,0,1684096948,"«Юве» в новой форме обыгрывает «Кремонезе» ✌

#vkfootball"
763,0,1684096167,"А вот и вечерний дайджест 😇 
 
#vkfootball"
2261,0,1684092600,"«Ман Сити» нужно набрать 3 очка за 3 матча, чтобы выиграть АПЛ 😇
 
Следующая игра – с «Челси», у которого 1 победа за 8 матчей при Лэмпарде 😉

#vkfootball"
2032,0,1684090801,"Слишком часто придется менять бутсы 🤪

#vkfootball"
3427,0,1684088796,"«Арсенал» и путь к чемпионству 😁

#vkfootball"
3423,0,1684087223,"«Фейеноорд» — чемпион Нидерландов 🇳🇱 
 
Команда впервые за шесть лет забирает титул 🥳

#vkfootball"
1882,0,1684083602,"Усилит «МЮ»?

#vkfootball"
3104,0,1684081800,"Дальше – «Реал» 😈

#vkfootball"
2880,0,1684080660,"«Атлетико» проигрывает в Ла Лиге!

#vkfootball"
897,0,1684078200,"Весело у них 😅

#vkfootball"
10031,0,1684076201,"Гюндоган — 100% герой матча!
 
⚽️⚽️➕👟

#vkfootball"
2887,0,1684074600,"Рафаэль Варан рассказал, чему научился у Криштиану Роналду ✌

#vkfootball"
4121,0,1684073121,"Этот чертяка снова разрывает АПЛ 💪
 
Очередной рекорд от ЭрлиХо ⚽

#vkfootball️"
1537,0,1684071000,"Моуринью, как всегда 😂😂😂 
 
Видео: Официальный TikTok «Ромы» 🐺

#vkfootball"
2581,0,1684065602,"Анчелотти подколол Гвардиолу 🙈
 
Ранее главный тренер «горожан» заявил: «Я не понимаю расписание «Ман Сити». Но не собираюсь больше с этим бороться» 🤷‍♂

#vkfootball"
1970,0,1684063800,"Ранее неоднократно сообщалось об интересе команды из США к Месси 😇

#vkfootball"
4399,0,1684062003,"Мбаппе < Винисиус 😱

#vkfootball"
1599,0,1684058401,"🐢 Мбаппе бьет очередной рекорд 
 
Первым был Таде Сизовски – в сезонах-1955/56, 1956/57, 1958/59 и 1959/60. 
 
Всего в 31 игре текущего чемпионата Франции на счету Мбаппе: 
⚽️ 26 мячей 
👟 4 ассиста

#vkfootball"
2076,0,1684056600,"Мадридцы обогнали «Баварию», на счету которой 15 таких мячей в сезоне Бундеслиги ✌

#vkfootball"
1993,0,1684054803,"«Реал» вышел в ЛЧ в 27-й раз подряд!
 
Это лучшая серия в Европе 🙌 
 
На втором месте – «Барселона», которая будет выступать на групповом этапе ЛЧ в 20-й раз подряд.

#vkfootball"
1156,0,1684053000,"Рубрика: «Угадай где вратарь» 😅

#vkfootball"
1877,0,1684051202,"Вот это заруба 😅 
 
Бавария 1:1 Боруссия М 
Боруссия Д 2:2 Бавария 
Боруссия М 4:2 Боруссия Д 
Бавария 4:2 Боруссия Д 
Боруссия Д 5:2 Боруссия М

#vkfootball"
2986,0,1684049400,"Эстетика 😍

#vkfootball"
702,0,1684047603,"📜 Утро начинается с кофе с дайджеста новостей

#vkfootball"
1178,0,1684044003,"☀ Утро доброе 😉

#vkfootball"
1766,0,1684035000,"А дальше «Интер» в ЛЧ 😬

#vkfootball"
2347,0,1684024200,"МСН на матче «ПСЖ» 😁

#vkfootball"
1853,0,1684011632,"Игровой день завершен! ✅

#vkfootball"
3782,0,1684011327,"Минимальная победа «Реала»! 🔝

#vkfootball"
2683,0,1684011046,"«ПСЖ» сегодня отлично провел время! 👌

#vkfootball"
2448,0,1684010344,"«Интер» забрал важную победу! 👌

#vkfootball"
2802,0,1684008000,"Есть рекорд! ✊

#vkfootball"
3022,0,1684006455,"Почеттино возвращается в Лондон! ✌

#vkfootball"
805,0,1684004401,"⚡️ Хакими мечтает вернуться в «Реал»! 👇 
 
🗣 Жена Алвеса – подписчикам: «Где презумпция невиновности? Пока единственный суд – это проведенный вами» 
 
🇮🇹 У «Милана» 1 победа за 5 последних матчей. Дальше – «Интер» в ЛЧ 

❗️ Азар вышел в старте «Реала» впервые с 3 января – на матч против «Хетафе» 
 
👀 Влахович интересен «Челси», «МЮ», «Баварии» и «Ньюкаслу». «Юве» может продать его за 60-70 млн евро, если не попадет в ЛЧ [La Gazzetta dello Sport] 
 
🫡 Беллингем не хотел в «Сити» и «ПСЖ», так как считает их «пластиковыми» клубами. «Челси» он не рассматривал из-за «безумной трансферной политики» [Патрик Бергер] 
 
⭐️ Президент «Аль-Хилаля» о Месси: «Для меня команда важнее игрока. Любая звезда, приходя к нам, должна знать, что это великий клуб» 
 
🇫🇷 В «ПСЖ» считают, что Хакими плохо влияет на Мбаппе. Ашрафа могут продать летом при хорошем предложении [GFFN] 
 
🇪🇸 Фати не хочет в «Вулвс» – его не мотивирует игра без еврокубков. Он мечтает об успехе в «Барсе» [Diario Sport] 
 
🇪🇸 Хакими мечтает вернуться в «Реал». Однако сейчас уход Ашрафа, контракт которого с «ПСЖ» рассчитан до 2026 года, в «Мадрид» почти невозможен [L’Équipe]

#vkfootball"
4750,0,1684002233,"«Боруссия» Д не отстает от «Баварии»! 🐝

#vkfootball"
2298,0,1684000535,"«Милану», видимо, ЛЧ не нужна! 👋

#vkfootball"
2876,0,1683999000,"Де Хеа – досрочный обладатель «Золотой перчатки» АПЛ в этом сезоне! 🖐

#vkfootball"
1811,0,1683997202,"Повезло, что уже точно не вылетят в Чемпионшип 😬

#vkfootball"
1499,0,1683995400,"«Саутгемптон» первым в этом сезоне вылетел из АПЛ! 😳
 
«Святые» впервые за 10 лет не сыграют в Премьер-лиге! ❌

#vkfootball"
3528,0,1683993416,"«Астон Вилла» сравнялась по очкам со «шпорами» в таблице АПЛ! 🔝

«Тоттенхэм» точно не сыграет в ЛЧ в следующем сезоне! ❌

#vkfootball"
5253,0,1683993378,"«МЮ» добыл важную победу в борьбе за ТОП-4! 👌

#vkfootball"
2589,0,1683993316,"«Челси» прервал свою победную серию! 😁

#vkfootball"
4681,0,1683991379,"«Бавария» на пятерку выполнила домашнее задание! 🔝

#vkfootball"
2931,0,1683990145,"А за кого вы? 🤔
 
#vkfootball"
3876,0,1683988297,"«Барса» почти каждый год прощается с лучшими 👋

#vkfootball"
3871,0,1683986402,"Без лишних слов ❤

#vkfootball"
1521,0,1683984600,"Ему интересны «Сити», «Арсенал», «Ньюкасл» и «МЮ» 🔥

#vkfootball"
2160,0,1683982819,"Все помнят тот самый чемпионский матч? 😱

В тот день как легенда «Манчестер Сити» было закреплено за ним 🏆

#vkfootball"
1500,0,1683981000,"«ПСЖ» может продать Хакими 👀

#vkfootball"
1996,0,1683977400,"Серхио выигрывал трофей каждые 23 матча 🤩

#vkfootball"
2121,0,1683975603,"А ведь Оле-Гуннар уже тогда в нём увидел ту искру 😏

#vkfootball"
1773,0,1683973800,"Артета несомненно вернет этого парня 💪

#vkfootball"
2259,0,1683972002,"Травма лишила Неймара сумасшедшего сезона 😔

#vkfootball"
1693,0,1683970200,"«Барселона» впервые за 46 лет будет играть в белой форме – это будет выездной комплект 😍 
 
Также на майках появится ретро-эмблема клуба, которая использовалась до 2002 года 🔥

#vkfootball"
1093,0,1683968403,"Антонио, что это было? 😂

#vkfootball"
1612,0,1683964803,"Уже сегодня Лео может сыграть 😍

#vkfootball"
1988,0,1683963000,"Антуан получает очень мало внимания, хотя посмотрите на его цифры 😏

#vkfootball"
635,0,1683961204,"«Арсенал» – фаворит в борьбе за Райса 🔥

#vkfootball"
1612,0,1683957602,"Соскучились по чемпионатам? 😍 
 
Сегодня масса футбола, друзья! 🔥

#vkfootball"
1387,0,1683948600,"Вопросом занимаются на уровне правительства Саудовской Аравии! 👌

#vkfootball"
3443,0,1683937800,"Гризманн делом занят 😁

#vkfootball"
2566,0,1683925200,"🤣 И в номинации отец года побеждает:

#vkfootball"
3524,0,1683923400,"Какой был состав! 😍

#vkfootball"
2322,0,1683921600,"Киборг решил все рекорды забрать! 😂
 
Холанд упустил больше явных голевых моментов, чем любой другой игрок за один сезон АПЛ! ❌

#vkfootball"
3319,0,1683919800,"Витсель попрощался со сборной! 👋

#vkfootball"
701,0,1683918001,"⚡ Нагельсманн не возглавит «Тоттенхэм»! 👇 
 
💙 Каннаваро о «Реале» в ЛЧ: «У них есть тренер, который всегда потихоньку куда-то добирается. Анчелотти – феномен в этом плане» 
 
🏟 УЕФА заявил, что не планирует переносить финал ЛЧ из Стамбула 
 
✅ «Барса» получила лицензию на участие в ЛЧ в следующем сезоне. УЕФА якобы мог отстранить клуб из-за дела Негрейры [Mundo Deportivo] 
 
🗣 Гальтье о Месси: «Лео – это Лео, мне не нужно рассказывать вам о его статистике. Когда он на поле, нужно просто кое-что адаптировать» 
 
🔝 Карло Анчелотти: «Винисиус если не лучший игрок в мире, то среди лучших. Он в потрясающей форме» 
 
❗ Пеп Гвардиола: «Я не понимаю расписание «Ман Сити». Но не собираюсь больше с этим бороться» 

🙏 Каннаваро о Винисиусе: «Остается лишь молиться, когда он набирает скорость»
 
🇪🇸 «Барса» сделала Дембеле первое предложение по контракту. Будут новые раунды переговоров [Фабрицио Романо] 
 
🏴 Лукаку обсудит будущее с новым тренером «Челси» [ESPN] 
 
💬 Лапорта ведет переговоры по Невешу, хотя Хави хотел бы других игроков. Тренер «Барсы» сомневается, что опорник «Вулвс» впишется в стиль команды [ESPN] 

🏴 Нагельсманн не возглавит «Тоттенхэм». Встречи сторон не было и не планируется, боссы «шпор» восхищены Хаби Алонсо [Sky Sports]

#vkfootball"
2046,0,1683916200,"Проект нового стадиона «Бока Хуниорс» 🏟

Выглядит невероятно 😍

#vkfootball"
1751,0,1683914402,"Холанд стабильно на первом месте, Эн-Несири ворвался в ТОП-6! 🔝

#vkfootball"
2975,0,1683912758,"Вчера был юбилей 😁

#vkfootball"
2457,0,1683910803,"Эль-Класико много не бывает! 😍

#vkfootball"
2006,0,1683909164,"Четыре капитана «Барсы» в сезоне 2014/15 👌

Бускетс был последним...

#vkfootball"
1495,0,1683907202,"Лондонцы идут на крайние меры 😂

Фаны «Челси» – Боули: «Купи Холанда!» 
 
Боули: «У нас есть Холанд дома!» 
 
Капитан «Челси» U-14 Чарли Холланд был приглашен Лэмпардом на вчерашнюю тренировку первой команды 

#vkfootball"
1532,0,1683905400,"Гвардиола не выигрывал награду лучшему тренеру месяца в АПЛ в этом сезоне 😬

#vkfootball"
2622,0,1683903604,"Легенды «Барсы» 👏

#vkfootball"
1648,0,1683901800,"Холанд — самый молодой игрок года в Англии по версии Ассоциации футбольных журналистов после Роналду в сезоне 2006/07! 😎

#vkfootball"
1735,0,1683900003,"Де Брюйне забрал награду! 🔝
 
В ЛЕ лучший — Иван Ракитич 
В ЛК лучший — Саид Бенрахма

#vkfootball"
2806,0,1683898664,"Винисиус в этом сезоне – 🔥

#vkfootball"
1675,0,1683896403,"История с отстранением окончена! 👌

#vkfootball"
1379,0,1683894601,"«Ман Сити» не сдается ✊

#vkfootball"
2120,0,1683892803,"Эмери впервые в своей карьере стал лучшим тренером месяца в АПЛ! 🔝

#vkfootball"
2387,0,1683891000,"Рома» находится в одном шаге от второго европейского финала за два сезона 😎

Моур делает вещи 😏

#vkfootball"
1694,0,1683889203,"Думали на этом все? 😏
 
6 голов и 2 ассиста сделали свое дело! 📊

#vkfootball"
1564,0,1683887641,"Эн-Несири забил 16 голов во всех соревнованиях в 2023 году 🔥 
 
Столько же, сколько забил Мбаппе 🤯

#vkfootball"
2185,0,1683885603,"Первая награда в Англии! 🔝
 
Холанд набрал 82% голосов и победил в голосовании с рекордным со времен появления АПЛ отрывом 📊

#vkfootball"
1489,0,1683883801,"«Ювентус» презентовал свою форму на новый сезон 👌

#vkfootball"
3060,0,1683882111,"Солидарны с Буффоном? 🤔

#vkfootball"
1604,0,1683880200,"А могло быть так 👀

#vkfootball"
1969,0,1683878403,"Смогут ли итальянцы повторить свой легендарный сезон? 🤔
 
#vkfootball"
3617,0,1683876600,"Ничего, кроме респекта 🤝

#vkfootball"
700,0,1683874805,"⚡️ Финал ЛЧ могут перенести! 👇 
 
🇪🇸 Хави считает трансферы Месси и Субименди приоритетными для «Барсы» летом. Тренеры думают, что за хавбека «Сосьедада» стоит дать 60 млн евро отступных [Mundo Deportivo] 
 
❌ «Реал» не будет вести переговоры с «ПСЖ», это исключено». Журналист Педрерол о Мбаппе 
 
❤ Мать Роналду опровергла слухи о расставании Криштиану и Джорджины: «Ложь. Все пары ссорятся» 
 
🏆 Глава Ла Лиги Тебас: «Винисиус выиграет «Золотой мяч». Он среди 3-4 лучших игроков мира» 
 
🗣 Маскерано о критике Месси в «ПСЖ»: «Жаль этот клуб. Вместо того, чтобы наслаждаться таким игроком, они оскорбляют его. Лео не заслуживает такого обращения» 
 
🇮🇹 Бонуччи – 6-й игрок с 500 матчами за «Ювентус». До рекорда Дель Пьеро – 205 игр 
 
❌ «Холанд не попал бы в состав «МЮ»-1999. Без шансов с учетом того, как мы играли». Йорк о форварде «Сити» 
 
🏆 Финал ЛЧ могут перенести из Стамбула в Лиссабон в случае беспорядков из-за выборов в Турции. УЕФА отправил запрос Португальской федерации [Daily Mail]"
1554,0,1683871259,"Слишком идеальное произношение 😂

#vkfootball"
2050,0,1683839242,"Первые полуфиналы сыграны ✅ 
 
Какие впечатления? Кто сыграет в финале?

#vkfootball"
3880,0,1683838875,"👵 «Юве» сравнивает в самой концовке! 

#vkfootball"
2145,0,1683836100,"Интрига остается? 
 
Легенда «Милана» высказался о дерби 😏

#vkfootball"
2358,0,1683834292,"Роналду вручили часы за 117 000 долларов с его изображением 😇
 
Это произошло на открытии бутика в Саудовской Аравии 🇸🇦

#vkfootball"
690,0,1683831965,"🧐 Новые правила футбола от Анри

#vkfootball"
1238,0,1683831921,"Представители Месси не стали комментировать эту информацию 😑

#vkfootball"
1142,0,1683828001,"🌱 «Ливерпуль» и «Тоттенхэм» — самые экологичные клубы АПЛ 🇬🇧 
 
Компания Sport Positive, поддерживаемая ООН, составила рейтинг самых экологичных клубов лиги. Второй год подряд лучшими были признаны «Ливерпуль» и «Тоттенхэм» 👏

#vkfootball"
1563,0,1683826200,"Между мюнхенским клубом и Зоммером есть джентльменское соглашение ✌

#vkfootball"
1289,0,1683822600,"По данным Diario Sport, агенты Дембеле встречались с руководством «Барселоны» на прошлой неделе 😇

#vkfootball"
1786,0,1683820803,"Немного перепутал 😏

#vkfootball"
1270,0,1683813603,"Вывеска не только сегодняшнего дня, но и всего полуфинала в ЛЕ 😍 
 
Смотрим цифры личных встреч сегодняшнего главного матча 📊

#vkfootball"
1881,0,1683811800,"Хотим навести вам крутые факты об Андре Онана: 😎 
 
Наибольшее количество сейвов в ЛЧ в этом сезоне (44) 🥇 
 
Наибольшее сухих матчей в ЛЧ этого сезона (7) 🥇 
 
Сохранил 3 сухих матча подряд против «Милана» 🧤 
 
Первый вратарь «Интера», сохранивший 7 сухих матчей в ЛЧ 🧤

#vkfootball"
3274,0,1683810003,"Модрич прокомментировал новость о том, что Бускетс покидает «Барселону» 📱 
 
У легенд друг к другу только уважение 🤝

#vkfootball"
3755,0,1683808200,"Зачем ему ваш футбол? 😏

#vkfootball"
1368,0,1683806403,"Миланское дерби в полуфинале ЛЧ в двух скринах из трансляции 📸

#vkfootball"
2201,0,1683804600,"Вот кого по-настоящему не хватает сейчас Пиоли 😟

#vkfootball"
1777,0,1683802807,"Букайо — это будущее «Арсенала» ✍

#vkfootball"
2000,0,1683801000,"Смотрите какой гость вчера присутствовал на матче в Милане 😎

#vkfootball"
2300,0,1683799202,"Его подписали бесплатно 😎

#vkfootball"
1843,0,1683797400,Тут без слов всё понятно 🙁
1837,0,1683795604,"Томори считает, что «Милан» еще может отыграться 💪

#vkfootball"
1395,0,1683793800,Лицо Жиру описывает каждого фаната «Милана» сейчас 😩
1812,0,1683792002,"Было 4 матча без побед 🙃

#vkfootball"
1657,0,1683790200,"Стефано получает сразу критику 🤔

#vkfootball"
591,0,1683788405,"Долю в «ПСЖ» у катарцев хочет купить американский фонд 💰

#vkfootball"
1636,0,1683784801,"Переключаемся на полуфиналы в ЛЕ и ЛК 😍

#vkfootball"
2038,0,1683775800,"Полуфинал в одной картинке 🇮🇹

#vkfootball"
2092,0,1683765000,"Великолепная результативность!

А вот «Милан» уступил впервые за 10 игр 😔

#vkfootball"
1952,0,1683754800,"😅 Ну, вы поняли

#vkfootball"
3761,0,1683753527,"MVP — Мхитарян! 
 
Согласны?

#vkfootball"
2966,0,1683753241,"👀 Отличные цифры!

#vkfootball"
5608,0,1683752247,"«Интер» делает хорошую заявку на финал!

#vkfootball"
2268,0,1683750470,"Джеко и Мхитарян бьют рекорды!
 
💙 Джеко стал вторым по возрасту автором гола в плей-офф ЛЧ (уступил Гиггзу). 
 
💙 Мхитарян — первый армянин с голом в полуфинале ЛЧ.

#vkfootball"
1104,0,1683749324,"Многообещающий первый тайм 😍
 
Сколько голов увидим во втором?

#vkfootball"
2015,0,1683748004,"Придумай комментарий к фото 🤔

#vkfootball"
1801,0,1683747779,"«Милан» без Леао 😅

#vkfootball"
1793,0,1683747000,"Невероятная атмосфера на «Сан-Сиро»😍

#vkfootball"
1558,0,1683746400,"🖐 Битва вратарей! 
 
Первый раз в истории ЛЧ, когда друг другу будут противостоять два темнокожих вратаря.

#vkfootball"
1907,0,1683745800,"«Ад пустой, все дьяволы тут» 😈"
631,0,1683743400,"Предматчевый дайджест 😉

#vkfootball"
1813,0,1683742943,"«ПСЖ» может остаться без главной звезды 😱

#vkfootball"
1197,0,1683741037,"А вот и стартовые составы!
 
Лукаку остался в запасе 😱

#vkfootball"
3777,0,1683739800,"Кажется, что на этом фото чемпионский парад триумфаторов ЛЧ или хотя бы ЛЕ, но на самом деле с таким размахом «Бернли» отмечает свою победу в Чемпионшипе 🏆

#vkfootball"
3549,0,1683734402,"Карло долго не думал, и очень ожидаемый ответ 😁

#vkfootball"
1803,0,1683732600,"Онана может ворваться в АПЛ 🔥

#vkfootball"
1840,0,1683730803,"Последний раз «Милан» и «Интер» встречались в ЛЧ в таких составах 🤩 
 
Всех узнали? 😏

#vkfootball"
1660,0,1683729000,"Уже в следующем сезоне? 😏

#vkfootball"
2059,0,1683727203,"Артур подтвердил, что возвращается в «Ювентус» из аренды 😏

#vkfootball"
2642,0,1683725400,"Настоящее и будущее футбола 😇

#vkfootball"
1428,0,1683723718,"Цифры не врут, именно «Интер» больше выиграл в личных встречах во всех турнирах 📊 
 
А как будет сегодня? 🤔

#vkfootball"
2421,0,1683721800,"Из «Барсы» ушел последний представитель той самой команды Пепа Гвардиолы 😭

#vkfootball"
1652,0,1683720003,"Холанд в матче против «Реала» вчера 😁

#vkfootball"
3117,0,1683718200,"18 лет Бускетса в клубе: 
 
🏆 3 трофея Лиги чемпионов 
🏆 8 побед в Ла Лиге 
🏆 3 победы в клубном ЧМ 
🏆 3 Суперкубка УЕФА 
🏆 7 Кубков Испании 
🏆 7 Суперкубков Испании 
 
Настоящая легенда 🙌

#vkfootball"
4308,0,1683716403,"Легенда прощается с родным клубом 🫡

#vkfootball"
6433,0,1683714129,"ЭТО ОФИЦИАЛЬНО! 😱

Пришло время и для Бускетса... 🙁

#vkfootball"
2869,0,1683712802,"Какие же они разные 😂 
 
Пеп любитель усложнять себе жизнь, начиная с полуфиналов ЛЧ 😏

#vkfootball"
4801,0,1683711000,"Винисиус проводит отличный сезон 💪

#vkfootball"
2767,0,1683709204,"К этому жизнь нас не готовила 😳

#vkfootball"
2371,0,1683707400,"У Холанда было меньше касаний мяча (21), чем у Эдерсона (29) против «Реала» 👀 
 
Какое ТОП выступление защитников «Реала» 😦

#vkfootball"
6821,0,1683705602,"Краткое описание вчерашнего матча 🙃

#vkfootball"
3261,0,1683703801,"Винисиус творит магию даже в полуфинале ЛЧ 💫

#vkfootball"
707,0,1683702005,"Подведем итоги вчерашнего вечера 👌

#vkfootball"
3170,0,1683698404,"Сегодня день полуфинала ЛЧ в Милане 😍 
 
За кого будешь топить? 🤔 
 
❤ — «Милан» 
🔥 — «Интер»

#vkfootball"
3039,0,1683689400,"Для них это первый раз!

Анчелотти — 3 победы 
Гвардиола — 5 побед

#vkfootball"
3405,0,1683678600,"Вот это да!

#vkfootball"
5158,0,1683668400,"А вот и MVP матча 😏

#vkfootball"
3560,0,1683667200,"Лучший результат «Ман Сити» в истории ЛЧ!

#vkfootball"
3920,0,1683666600,"Беспроигрышная серия продолжается!

#vkfootball"
9741,0,1683665704,"Интрига на второй матч остается 💪

#vkfootball"
2705,0,1683663636,"Винисиус Жуниор забил семь мячей за «Реал» в плей-офф Лиги чемпионов:
 
⚽️⚽️⚽️⚽️⚽️ — «Ливерпулю» ️ 
⚽️⚽️ — «Ман Сити»

#vkfootball"
2969,0,1683663267,"Анчелотти догнал Фергюсона 🥳

#vkfootball"
6383,0,1683661200,"Какой перфоманс от фанатов «Реала» 😍

#vkfootball"
2293,0,1683660881,"😅 А вот и результат ответной встречи 
 
Можете накидывать шутки про 300...👇

#vkfootball"
2666,0,1683660829,"Троллинг высшего уровня 😁

#vkfootball"
1729,0,1683659942,"Коротко о начале матча 😅

#vkfootball"
1880,0,1683655201,"Срок контракта полузащитника с каталонским клубом истекает 30 июня.

#vkfootball"
3097,0,1683654063,"А вот и составы!

#vkfootball"
718,0,1683652828,"Новостной разогрев перед полуфиналом 🔥

#vkfootball"
2265,0,1683650166,Кто пройдет в финал? Ваши ставки 👇
2030,0,1683642600,"Он хочет быть первым номером «Баварии» в следующем сезоне ✌

#vkfootball"
2537,0,1683640803,"Но Лео хочет понять, сможет ли «Барса» его вернуть ✌

#vkfootball"
2205,0,1683639000,"Эх, ностальгия 😢

#vkfootball"
1009,0,1683637203,"Смотреть обязательно со звуком 😉

#vkfootball"
1400,0,1683635400,"Отмечается, что «Барса» не хочет продавать Гави и намерена зарегистрировать его контракт, как только появится возможность 😇

#vkfootball"
3333,0,1683633603,"Сделка закрыта ✅ 
 
Месси будет играть в Саудовской Аравии в следующем сезоне 😱 
 
Как сообщает AFP, сумма контракта, предложенная игроку — «огромная» 🤔

#vkfootball"
1722,0,1683630617,"С кем не бывает 😉 
 
В официальном инстаграме ЛЧ соперником «Реала» представили «Челси» вместо «Ман Сити» 🙃 
 
Сторис исправили спустя 45 минут 😱

#vkfootball"
979,0,1683626402,"Почти через все поле!

#vkfootball"
4134,0,1683622804,"😱 Невероятно ровная статистика 

#vkfootball"
3863,0,1683621000,"Как же долго они этого ждали 😍

#vkfootball"
2378,0,1683619203,"💪 Лео снова первый 
 
Согласны со всеми местами?

#vkfootball"
842,0,1683617400,"Кто из ваших звезд сможет такое повторить? 😉

#vkfootball"
733,0,1683615605,"«Однажды «Ман Сити» выйдет в финал ЛЧ и выиграет» ✌

#vkfootball"
3108,0,1683612005,"День мечты = день полуфинала ЛЧ 😍
 
С каким счетом завершится матч? 

#vkfootball"
170,1,1683603900,"Мискузи! У нас миланское дерби в полуфинале ЛЧ — крайне редкое событие, которое точно не следует пропускать. Дух старого соперничества, итальянские тиффози и битва Жиру против Лукаку — смотрите на Кинопоиске 10 мая: https://clck.ru/34LHqN"
2396,0,1683592200,"Справедливо? 😏

#vkfootball"
2429,0,1683579660,"🐐 Месси получил «футбольный Оскар» 
 
🔥 Лео признали спортсменом года на церемонии Laureus World Sports Awards. 
 
Кристиан Эриксен получил награду за «Лучший камбэк года», а Сборная Аргентины признана лучшей спортивной командой 🥳"
1921,0,1683577800,"Хавбек откажется – он претендует на 20 млн от «Реала» ✌

#vkfootball"
2917,0,1683576001,"🤔 Забьет ли завтра?

#vkfootball"
2176,0,1683574200,"🇮🇹 «Сампдория» вылетела из Серии А 😭 
 
Она играла в высшей лиге с 2012 года 😢

#vkfootball"
704,0,1683573334,"🫡 Вечерний дайджест на месте

#vkfootball"
4169,0,1683570600,"Что за матч нас ждет завтра 😍

#vkfootball"
1198,0,1683568801,"Просто матч Кубка Финляндии 😂

#vkfootball"
2778,0,1683567000,"Вся сила в деньгах?

#vkfootball"
2613,0,1683565203,"👀 И не поспоришь! 
 
Сможете вспомнить неудачные моменты у этих легенд?

#vkfootball"
1276,0,1683562137,"Харри Магуайра в ворота! 
 
«МЮ» интересны Диогу Кошта из «Порту» и Давид Райа из «Брентфорда» 🤔
 
#vkfootball"
1652,0,1683559800,"Стадион «Ривер Плейта» во время матча с «Бокой» 📸

#vkfootball"
1268,0,1683558004,"😍 Вы просто послушайте это!
 
А на каких стадионах успели побывать вы?

#vkfootball"
3261,0,1683554402,"Лука вечный! Ещё год магии в Мадриде 😍

#vkfootball"
2564,0,1683552600,"Гол Родриго в финале Кубка Испании был посвящен юному болельщику, проходящему курс лечения от рака ❤

#vkfootball"
1891,0,1683549953,"Лео может сыграть против «Аяччо» 🤩 
 
Клуб принял извинения игрока и отменил отстранение 🤝

#vkfootball"
3192,0,1683549000,"Матчи «Ривер Плейта» с «Бокой» это всегда 🔥🔥🔥

#vkfootball"
1425,0,1683547203,"А если это всё специально в пользу ЛЕ? 😏

#vkfootball"
1769,0,1683545400,"Выиграл всё что можно, почему бы не повесить бутсы на гвоздь? 😁

#vkfootball"
1472,0,1683543603,"Вчера Маркус и Эрик кого-то очень напомнили 😅

#vkfootball"
2678,0,1683541800,"У Осимхена больше всего голов в Серии А в этом сезоне (23) 🇳🇬 
 
У Хвичи больше всего ассистов в Серии А в этом сезоне (10) 🇬🇪 
 
Ключевые игроки незабываемого сезона для «Наполи» 🏆🔥

#vkfootball"
1161,0,1683540002,"Как обстоят дела в турнирных таблицах ТОП 5 лиг? 🤔 
 
Смотрим! 📊

#vkfootball"
2939,0,1683538200,"Он остаётся 🤝

#vkfootball"
1934,0,1683536404,"Пока только так болельщики «МЮ» видят ЛЧ 😅

#vkfootball"
1922,0,1683534600,"Крутая компания на стадионе имени Марадоны 🙌💙

#vkfootball"
1358,0,1683532803,"Не всё пока работает как хотел бы Эрик 🙃

#vkfootball"
1896,0,1683531000,"Этот сезон за «Наполи» 💙

#vkfootball"
621,0,1683529205,"Моуринью готов покинуть «Рому»? 👀

#vkfootball"
2029,0,1683525604,"Уже завтра стартуют полуфиналы ЛЧ 😍 
 
Примерно так миланские команды залетели в полуфинал 😁

#vkfootball"
1594,0,1683516600,"Так и мимо ЛЧ пролетят 🙃

#vkfootball"
1820,0,1683505800,"Смазал концовку сезона 😬

#vkfootball"
1562,0,1683491968,"Таким был игровой день! ✅

#vkfootball"
2347,0,1683491767,"«ПСЖ» добыл победу на классе! 👌

#vkfootball"
5574,0,1683491564,"Ровно 4 года назад «Барса» проспала тот самый угловой! 😱

#vkfootball"
